Record ID	Object Title	Registration Number	Description.	Marks	Production Date	Provenance (Production)	Provenance (History)	Categories	Persistent Link	Height	Width	Depth	Diameter	Weight	License info
373398	Photograph of a scene in Clyde works yard	88/289-465	Photographic glass plate negative, steam railway crane handling steelwork in Clyde works yard, Clyde Engineering Pty Ltd, Australia, 1900-1930 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a scene in Clyde works yard, steam railway crane, Fowler crane engine, locomotive and trucks loaded with ash or coal, iron pipe castings marked 'Leaning Rock' in foreground.	There is handwritten black ink text directly on the plate which reads 'No 229 / 2'.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373398	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373398#_cc-by-sa_content">CC BY-SA</a>.
373397	Photograph of a motor vehicle outside Central Station	88/289-464	Photographic glass plate negative, two-cylinder petrol motor lorry carrying a winnower, outside Central Station, Clyde Engineering Pty Ltd, Australia, 1900-1920 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a two cylinder petrol motor lorry on solid rubber tyres outside Eddy Avenue entrance to Central Station, Sydney, cast iron garden seat and grain winnower on truck tray, sign on the lorry 'MOTOR LORRY / DESIGNED and MANUFACTURED / ENTIRELY BY / The CLYDE ENGINEERING CO LTD / GRANVILLE / SPECIALLY FOR N.S.W. REQUIREMENTS.'					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373397	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373397#_cc-by-sa_content">CC BY-SA</a>.
373396	Photograph of seed drills and Fowler traction engine	88/289-463	Photographic glass plate negative, seed drills connected to Fowler traction engine, Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts seed drills connected to Fowler crane traction engine, Duck River in the background.	There is handwritten black ink text directly on the plate which reads the number '290'.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373396	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373396#_cc-by-sa_content">CC BY-SA</a>.
373395	Photograph of a heavy four wheel traction wagon	88/289-462	Photographic glass plate negative, heavy four wheel traction wagon in works yard, Clyde Engineering Pty Ltd, Australia, 1900-1940 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a heavy dump bottom four wheel traction wagon in works yard, work derrick and office spire in background. There is a little white plaque in front of the wagon which reads, 'No 555'.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373395	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373395#_cc-by-sa_content">CC BY-SA</a>.
373394	Photograph of a works chimney	88/289-461	Photographic glass plate negative, chimney for cable tram winding house, Rushcutters bay, Clyde Engineering Pty Ltd, Australia, 1900-1930 A rectangular black and white silver gelatin glass plate negative in portrait format. The image depicts a works chimney, not at Clyde possibly early Power Station or engine house for eastern suburbs cable tram.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373394	215 mm	164 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373394#_cc-by-sa_content">CC BY-SA</a>.
373393	Photograph of two large Cornish boilers	88/289-460	Photographic glass plate negative, two large Cornish boilers, Clyde Engineering Pty Ltd, Australia, 1900-1960 A rectangular black and white silver gelatin glass plate negative. The image depicts two large Cornish boilers. Inside boiler shop includes three well dressed men in foreground, one possibly Noakes. Paper sleeve that accompanies the plate with handwritten pencil annotation which reads the number '359' in the top left corner.	There is handwritten black ink text directly on the plate which reads the number '359' in two places.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373393	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373393#_cc-by-sa_content">CC BY-SA</a>.
367671	Photograph of 'Maelstrom' feed grinder,	88/289-46	Photographic glass plate negative, Clyde 'Maelstrom' horse powered feed grinder, Clyde Engineering Pty Ltd, Australia, 1900-1940 A rectangular black and white silver gelatin glass plate negative in portrait format. The image depicts a Clyde 'Maelstrom' horse powered feed grinder. The grinder has printed text on it which reads, 'MAELSTROM' on the bottom wooden base along with 'THE CLYDE ENGINEERING COY LTD - GRANVILLE & SYDNEY. -'					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=367671	215 mm	164 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=367671#_cc-by-sa_content">CC BY-SA</a>.
373392	Photograph of scene inside foundry pattern shop	88/289-459	Photographic glass plate negative, scene inside foundry pattern shop, Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a scene inside foundry pattern shop, depicting wooden patterns for the foundry castings and workmen.	There is handwritten black ink text at the bottom middle which reads, 'No 543.A'				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373392	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373392#_cc-by-sa_content">CC BY-SA</a>.
373391	Photograph of scene inside the works foundry	88/289-458	Photographic glass plate negative, scene inside the works foundry, Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a scene inside the works foundry, many workmen present, No. 3 Bay Looking East. There is a paper sleeve with annotations in handwritten pencil which read, 'P2042 / No. 3 BAY LOOKING EAST'.	There is handwritten black ink text directly on the sleeve which reads the number '2042'.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373391	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373391#_cc-by-sa_content">CC BY-SA</a>.
373390	Photograph of Averling and Porter steam roller	88/289-457	Photographic glass plate negative, Averling and Porter steam roller, Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in portrait format. The image depicts an Averling and Porter piston valve compound steam roller in works yard, New South Wales registration number L33-051, Municipality Holroyd shire.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373390	215 mm	164 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373390#_cc-by-sa_content">CC BY-SA</a>.
373389	Photograph of a colonial boiler for Parramatta Gaol	88/289-456	Photographic glass plate negative, colonial boiler for Parramatta Gaol, Clyde Engineering Pty Ltd, Australia, 1898-1918 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a colonial boiler for Parramatta Gaol mounted on horsedrawn float fitted with back wheels from Marshall (Gainsborough, Lincolnshire) portable steam engine, wooden artillery wheels under swan neck, float has a winch and railway track on its deck, teamster with whip in hand next to boiler. There is two workmen standing beside the boiler. The side of the boiler has printed text which reads, 'FOR / H.M.GOAL PARRAMATTA / FROM/ The CLYDE ENGINEERING COY LTD / 9.3.0.14'.					Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373389	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373389#_cc-by-sa_content">CC BY-SA</a>.
373388	Photograph of the back wheel differential from steam roller	88/289-455	Photographic glass plate negative, back wheel, differential and final drive components for Fowler steam roller, Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a back wheel, differential and final drive components for Fowler steam roller, locomotive bogie frames in background.	There is handwritten white ink text directly on the plate which reads '2000'.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373388	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373388#_cc-by-sa_content">CC BY-SA</a>.
373387	Photograph of two cylinder steam engine	88/289-454	Photographic glass plate negative, two cylinder steam engine, Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a two cylinder horizontal disc crank steam engine with Meyer adjustable expansion gear coupled to gear mechanism assembled in works. There is a paper sleeve which accompanies the plate and has handwritten pencil text which reads the number, '170' in the top left corner. There is a plaque in front of the engine with printed text which reads, ' THE CLYDE. / ENGINEERING COY LTD / GRANVILLE & SYDNEY / NEW SOUTH WALES', the plaque also has the Clyde emblem of a phoenix in the middle.	There is handwritten black ink text directly on the plate which reads 'No 170'.				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373387	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373387#_cc-by-sa_content">CC BY-SA</a>.
373386	Photograph of horizontal compound steam engine	88/289-453	Photographic glass plate negative, horizontal compound steam engine, Clyde Engineering Pty Ltd, Australia, 1900-1945 A rectangular black and white silver gelatin glass plate negative in landscape format. The image depicts a horizontal compound steam engine with crankshaft-mounted expansion governor, assembled in workshop.	There is handwritten black ink directly on the plate which reads, 'No 110'				Glass plate negatives|Gelatin dry plate negatives|Photographs	http://www.powerhousemuseum.com/collection/database/?irn=373386	164 mm	215 mm	1.5 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=373386#_cc-by-sa_content">CC BY-SA</a>.
